0.408	0.001	-0.002
1.408	0.001	0.002
2.408	-0.004	0.000
3.408	-0.002	0.004
4.408	-0.003	0.005
5.408	-0.001	0.001
6.408	-0.001	0.007
7.408	-0.001	0.004
8.408	-0.002	0.006
9.408	-0.002	0.007
10.408	-0.001	0.005
11.408	-0.003	0.004
12.408	-0.002	0.004
13.408	-0.002	0.005
14.408	-0.001	0.005
15.408	-0.001	0.005
16.408	0.000	0.006
17.408	-0.003	0.007
18.408	9.650	0.009
19.408	9.660	0.010
20.408	9.662	0.005
21.408	9.665	0.004
22.408	9.666	0.006
23.408	9.667	0.008
24.408	9.667	0.008
25.408	9.666	0.010
26.408	9.666	0.007
27.408	9.665	0.009
28.408	9.664	0.005
29.408	9.664	0.008
30.408	9.662	0.005
31.408	9.660	0.007
32.408	9.659	0.009
33.408	9.658	0.006
34.408	9.656	0.009
35.408	9.655	0.005
36.408	9.653	0.008
37.408	9.652	0.008
38.408	9.651	0.008
39.408	9.649	0.013
40.408	9.648	0.008
41.408	9.646	0.006
42.408	9.645	0.009
43.408	9.643	0.006
44.408	9.642	0.011
45.408	9.641	0.007
46.408	9.640	0.006
47.408	9.639	0.011
48.408	9.637	0.008
49.408	9.636	0.008
50.408	9.635	0.009
51.408	9.634	0.008
52.408	9.632	0.009
53.408	9.631	0.007
54.408	9.630	0.006
55.408	9.628	0.007
56.408	12.041	0.009
57.408	30.169	-0.283
58.408	41.139	-0.404
59.408	49.648	-0.558
60.408	57.780	-0.667
61.408	67.452	-0.781
62.408	65.415	-0.830
63.408	65.375	-0.827
64.408	65.363	-0.832
65.408	65.335	-0.831
66.408	71.463	-0.836
67.408	88.666	-1.040
68.408	101.065	-1.272
69.408	111.009	-1.451
70.408	122.662	-1.623
71.408	134.905	-1.833
72.408	137.628	-1.975
73.408	137.704	-1.983
74.408	143.595	-1.983
75.408	185.639	-2.461
76.408	218.715	-3.115
77.408	254.132	-3.878
78.408	286.114	-5.108
79.408	328.485	-6.126
80.408	291.849	-6.567
81.408	291.988	-6.488
82.408	355.447	-6.994
83.408	358.222	-7.961
84.408	335.515	-7.939
85.408	333.924	-7.772
86.408	333.925	-7.772
87.408	334.019	-7.772
88.408	334.004	-7.775
89.408	333.939	-7.776
90.408	333.945	-7.774
91.408	333.930	-7.775
92.408	333.900	-7.773
93.408	333.956	-7.769
94.408	333.938	-7.772
95.408	359.360	-7.883
96.408	402.680	-8.705
97.408	444.412	-10.154
98.408	460.200	-11.175
99.408	505.515	-12.278
100.408	479.253	-13.479
101.408	479.751	-13.182
102.408	502.113	-13.185
103.408	535.866	-14.226
104.408	535.811	-14.516
105.408	535.788	-14.591
106.408	557.895	-14.794
107.408	581.910	-15.636
108.408	582.462	-16.227
109.408	582.457	-16.326
110.408	372.964	-16.381
111.408	-0.006	-5.304
112.408	-0.005	-4.643
113.408	-0.007	-4.578
114.408	-0.007	-4.543
115.408	-0.006	-4.518
116.408	-0.006	-4.498
117.408	-0.007	-4.479
118.408	-0.008	-4.467
119.408	-0.007	-4.454
120.408	-0.007	-4.441
121.408	-0.005	-4.433
122.408	-0.007	-4.426
123.408	-0.005	-4.417
124.408	-0.004	-4.410
125.408	-0.006	-4.406
126.408	-0.006	-4.401
127.408	-0.006	-4.395
128.408	-0.006	-4.390
129.408	-0.007	-4.383
130.408	-0.005	-4.381
131.408	-0.005	-4.373
132.408	-0.006	-4.371
133.408	-0.006	-4.368
134.408	-0.004	-4.366
135.408	-0.006	-4.361
136.408	-0.005	-4.358
137.408	-0.005	-4.351
138.408	-0.003	-4.347
139.408	-0.004	-4.347
140.408	-0.002	-4.347
141.408	-0.006	-4.339
142.408	-0.004	-4.335
143.408	-0.007	-4.334
144.408	-0.004	-4.335
145.408	-0.003	-4.333
146.408	-0.004	-4.333
147.408	-0.004	-4.325
148.408	-0.006	-4.320
149.408	-0.004	-4.320
150.408	-0.004	-4.320
151.408	-0.002	-4.318
152.408	-0.007	-4.314
153.408	-0.005	-4.312
154.408	-0.007	-4.312
155.408	-0.008	-4.307
156.408	-0.002	-4.306
157.408	-0.000	-4.306
158.408	-0.000	-4.303
159.408	-0.001	-4.302
160.408	-0.004	-4.301
161.408	-0.005	-4.298
162.408	-0.001	-4.298
163.408	-0.002	-4.299
164.408	-0.005	-4.297
165.408	-0.004	-4.295
166.408	0.001	-4.292
167.408	0.003	-4.294
168.408	-0.002	-4.288
169.408	-0.007	-4.292
