0.179	-0.004	0.005
1.179	-0.003	0.006
2.179	-0.003	0.016
3.179	-0.003	0.015
4.179	-0.003	-0.001
5.179	-0.003	0.009
6.179	-0.003	0.002
7.179	-0.004	0.020
8.179	-0.003	0.018
9.179	-0.003	0.010
10.179	-0.003	0.014
11.179	-0.003	0.018
12.179	-0.003	0.008
13.179	-0.003	0.016
14.179	-0.003	0.018
15.179	-0.003	0.009
16.179	-0.003	0.012
17.179	-0.003	0.016
18.179	-0.003	0.004
19.179	-0.003	0.016
20.179	-0.003	0.018
21.179	-0.003	0.013
22.179	-0.003	0.013
23.179	-0.003	0.006
24.179	-0.003	0.010
25.179	-0.003	0.014
26.179	-0.003	0.015
27.179	-0.003	0.013
28.179	-0.002	0.008
29.179	-0.003	0.014
30.179	-0.003	0.019
31.179	-0.002	0.013
32.179	-0.002	0.018
33.179	-0.002	0.022
34.179	-0.002	0.018
35.179	-0.002	0.014
36.179	-0.002	0.015
37.179	-0.002	0.012
38.179	-0.002	0.017
39.179	-0.002	0.017
40.179	-0.002	0.015
41.179	-0.002	0.018
42.179	-0.002	0.017
43.179	-0.002	0.015
44.179	-0.002	0.020
45.179	-0.002	0.022
46.179	-0.296	0.156
47.179	1.227	-3.098
48.179	1.245	-7.350
49.179	1.247	-7.387
50.179	1.249	-7.394
51.179	1.248	-7.428
52.179	1.248	-7.446
53.179	1.247	-7.417
54.179	1.247	-7.409
55.179	1.246	-7.380
56.179	1.246	-7.449
57.179	1.246	-7.469
58.179	1.246	-7.405
59.179	1.245	-7.388
60.179	1.245	-7.362
61.179	1.245	-7.356
62.179	1.245	-7.401
63.179	1.244	-7.469
64.179	1.244	-7.358
65.179	1.244	-7.375
66.179	1.244	-7.443
67.179	1.243	-7.459
68.179	1.243	-7.365
69.179	1.243	-7.371
70.179	1.243	-7.450
71.179	1.242	-7.463
72.179	1.242	-7.388
73.179	1.242	-7.356
74.179	1.242	-7.468
75.179	1.242	-7.427
76.179	1.241	-7.368
77.179	1.241	-7.354
78.179	1.241	-7.387
79.179	1.241	-7.456
80.179	1.241	-7.426
81.179	1.241	-7.372
82.179	1.240	-7.363
83.179	1.240	-7.413
84.179	1.240	-7.413
85.179	1.240	-7.433
86.179	1.240	-7.442
87.179	1.239	-7.342
88.179	1.239	-7.456
89.179	1.239	-7.345
90.179	1.239	-7.341
91.179	1.239	-7.400
92.179	1.238	-7.470
93.179	1.238	-7.497
94.179	1.238	-7.463
95.179	1.238	-7.401
96.179	1.238	-7.331
97.179	1.238	-7.384
98.179	1.237	-7.480
99.179	1.237	-7.411
100.179	1.237	-7.327
101.179	1.237	-7.476
102.179	1.237	-7.390
103.179	1.237	-7.402
104.179	1.236	-7.381
105.179	1.236	-7.412
106.179	1.236	-7.362
107.179	1.236	-7.464
108.179	1.236	-7.347
109.179	1.236	-7.462
110.179	1.235	-7.332
111.179	1.236	-7.470
112.179	1.560	-8.792
113.179	1.638	-9.659
114.179	2.594	-16.140
115.179	2.976	-18.886
116.179	3.148	-21.662
117.179	3.147	-22.099
118.179	3.653	-23.659
119.179	4.152	-27.642
120.179	4.725	-32.790
121.179	4.990	-35.790
122.179	5.377	-36.980
123.179	5.808	-40.290
124.179	6.228	-42.800
125.179	6.690	-46.050
126.179	7.163	-48.660
127.179	7.431	-51.660
128.179	7.431	-51.990
129.179	7.431	-52.140
130.179	7.431	-52.180
131.179	7.431	-52.290
132.179	7.430	-52.180
133.179	6.767	-52.180
134.179	5.437	-47.050
135.179	5.420	-43.860
136.179	1.882	-28.900
137.179	1.003	-17.518
138.179	0.015	-6.486
139.179	0.016	-4.130
140.179	0.012	-3.942
141.179	0.008	-3.835
142.179	0.004	-3.777
143.179	0.002	-3.725
144.179	-0.001	-3.697
145.179	-0.003	-3.660
146.179	-0.005	-3.633
147.179	-0.006	-3.602
148.179	-0.007	-3.596
149.179	-0.008	-3.579
150.179	-0.009	-3.571
151.179	-0.009	-3.557
152.179	-0.010	-3.546
153.179	-0.010	-3.531
154.179	-0.011	-3.528
155.179	-0.011	-3.513
156.179	-0.011	-3.509
157.179	-0.011	-3.510
158.179	-0.012	-3.498
159.179	-0.012	-3.492
160.179	-0.012	-3.486
161.179	-0.012	-3.481
162.179	-0.012	-3.478
163.179	-0.012	-3.472
164.179	-0.012	-3.468
165.179	-0.012	-3.462
166.179	-0.012	-3.472
167.179	-0.012	-3.454
168.179	-0.012	-3.452
169.179	-0.012	-3.456
170.179	-0.012	-3.442
171.179	-0.012	-3.454
172.179	-0.012	-3.443
173.179	-0.012	-3.450
174.179	-0.012	-3.434
175.179	-0.012	-3.443
176.179	-0.012	-3.429
177.179	-0.012	-3.433
178.179	-0.012	-3.425
179.179	-0.012	-3.418
180.179	-0.012	-3.422
181.179	-0.012	-3.430
182.179	-0.012	-3.423
183.179	-0.012	-3.423
184.179	-0.011	-3.411
185.179	-0.012	-3.423
186.179	-0.011	-3.413
187.179	-0.011	-3.418
188.179	-0.011	-3.411
189.179	-0.011	-3.406
190.179	-0.011	-3.415
191.179	-0.011	-3.400
192.179	-0.011	-3.412
193.179	-0.011	-3.400
