0.179	1.369	-11.870
1.179	1.369	-11.700
2.179	0.166	-4.470
3.179	0.139	-1.610
4.179	0.131	-1.560
5.179	0.123	-1.520
6.179	0.117	-1.480
7.179	0.111	-1.400
8.179	-0.019	-1.390
9.179	-0.120	0.510
10.179	1.366	-11.830
11.179	1.367	-11.600
12.179	1.370	-11.840
13.179	1.371	-11.720
14.179	1.369	-12.280
15.179	1.368	-12.480
16.179	1.368	-12.610
17.179	1.384	-12.460
18.179	1.588	-14.310
19.179	1.588	-14.330
20.179	1.364	-12.330
21.179	1.608	-14.760
22.179	1.618	-14.590
23.179	1.535	-13.280
24.179	1.554	-14.060
25.179	1.661	-14.810
26.179	1.651	-14.910
27.179	1.652	-14.930
28.179	1.652	-14.930
29.179	1.652	-14.920
30.179	1.654	-14.930
31.179	1.662	-15.150
32.179	1.681	-14.980
33.179	1.680	-15.130
34.179	1.678	-15.100
35.179	1.677	-15.090
36.179	1.676	-15.140
37.179	1.607	-15.200
38.179	1.632	-14.900
39.179	2.516	-15.180
40.179	3.293	-28.780
41.179	2.959	-28.810
42.179	0.661	-11.920
43.179	0.055	-1.610
44.179	0.062	-1.750
45.179	0.063	-1.750
46.179	0.063	-1.770
47.179	0.064	-1.750
48.179	0.064	-1.730
49.179	0.064	-1.750
50.179	0.064	10.000
51.179	0.064	-0.000
